id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
52,XRP,XRP,xrp,1605,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve']",100000000000.0,58550454873.0,99986154627.0,False,,4,,,,2025-05-12T07:16:00.000Z,2.427706392922811,4024963831.6730857,-19.4927,1.42569537,2.28060265,11.72136383,18.68215649,8.79967867,-3.51405994,142143313603.72064,4.1986,242770639292.28,,2025-05-12T07:16:00.000Z,,,,,,2025-05-12 14:17:19.636760
1839,BNB,BNB,bnb,2520,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,140889046.51,140889046.51,False,,5,,,,2025-05-12T07:16:00.000Z,663.4144733425526,1747082579.9664533,-17.6676,1.18492989,0.96283721,12.17583218,12.89645799,14.90595713,4.13462806,93467832590.16605,2.7609,93467832590.17,,2025-05-12T07:16:00.000Z,,,,,,2025-05-12 14:17:19.636760
5426,Solana,SOL,solana,913,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve']",,519321297.70174575,600503011.3778924,True,,6,,,,2025-05-12T07:16:00.000Z,178.94316700031928,3886593499.5176773,-18.4031,2.40755275,2.90240214,21.89343245,45.33912566,44.67804528,-12.7305686,92928997701.46602,2.7465,107455910649.19,,2025-05-12T07:16:00.000Z,,,,,,2025-05-12 14:17:19.636760
3408,USDC,USDC,usd-coin,27748,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,60756525394.59775,60756525394.59775,False,,7,,,,2025-05-12T07:16:00.000Z,1.0002390633478722,9052148020.467472,-19.3052,0.02837951,0.04948354,0.01702075,0.03754205,0.03895051,0.01984257,60771050052.96366,1.7961,60771050052.96,,2025-05-12T07:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-05-12 14:17:19.636760
74,Dogecoin,DOGE,dogecoin,1218,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america']",,149228766383.70523,149228766383.70523,True,,8,,,,2025-05-12T07:16:00.000Z,0.2491867127446541,3079152922.244434,-23.3035,4.31823602,6.9692326,43.96917157,52.65847287,48.07222153,-6.90997104,37185825742.09545,1.0995,37185825742.1,,2025-05-12T07:16:00.000Z,,,,,,2025-05-12 14:17:19.636760
2010,Cardano,ADA,cardano,1513,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35312950699.40473,44994598048.95946,False,,9,,,,2025-05-12T07:16:00.000Z,0.8311329821597956,1067953907.3968323,-29.4495,2.10184609,4.35199994,21.37741981,31.02255386,15.95144475,4.57825457,29349758023.658092,0.8669,37400984197.19,,2025-05-12T07:16:00.000Z,,,,,,2025-05-12 14:17:19.636760
1958,TRON,TRX,tron,1173,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,94910157636.26758,94910126440.96075,True,,10,,,,2025-05-12T07:16:00.000Z,0.26698855712456676,924806883.9281102,-6.8986,1.31830224,1.60278091,7.32203541,7.58273573,18.90040932,8.36898854,25339926043.772263,0.7489,25339917714.98,,2025-05-12T07:16:00.000Z,,,,,,2025-05-12 14:17:19.636760
20947,Sui,SUI,sui,646,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio']",10000000000.0,3338327017.9116654,10000000000.0,False,,11,3338327017.9116654,14089869420.305275,,2025-05-12T07:16:00.000Z,4.220637865825194,1720115355.1081102,-28.8967,1.21020092,6.48310024,25.14577523,92.63799786,88.54128288,19.91149361,14089869420.305275,0.4166,42206378658.25,,2025-05-12T07:16:00.000Z,,,,,,2025-05-12 14:17:19.636760
1975,Chainlink,LINK,chainlink,2005,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,657099970.4527867,1000000000.0,False,,12,,,,2025-05-12T07:16:00.000Z,17.582803479754887,568516672.9857285,-15.426,3.25372346,6.12151823,24.9417417,38.26614625,33.70417098,-10.69320384,11553659647.024092,0.3416,17582803479.75,,2025-05-12T07:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-05-12 14:17:19.636760
5805,Avalanche,AVAX,avalanche,911,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1', 'made-in-america']",715748719.0,418355972.3798291,455025472.3798291,False,,13,,,,2025-05-12T07:16:00.000Z,26.30419155754737,424725266.13452405,-37.7056,4.71643348,6.36746944,32.18597264,37.66552338,40.58010309,-1.36450288,11004515636.72302,0.3254,18827191411.65,,2025-05-12T07:16:00.000Z,,,,,,2025-05-12 14:17:19.636760
35697,Pi,PI,pi,54,2025-02-11T07:16:10.000Z,"['layer-1', 'mobile-mining']",100000000000.0,7075303307.989345,100000000000.0,False,,14,7075058700.130317,10429781157.938286,,2025-05-12T07:16:00.000Z,1.4741617843744785,1391360965.003886,175.4059,7.22915766,55.79818639,149.8272197,120.83094673,-14.19001323,-13.26336447,10430141749.496223,0.3083,147416178437.45,,2025-05-12T07:16:00.000Z,,,,,,2025-05-12 14:17:19.636760
5994,Shiba Inu,SHIB,shiba-inu,962,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel', 'base-ecosystem', 'animal-memes']",589552695333683.0,589249915354214.4,589504312865999.6,False,,15,589552695333683.0,9969871735.45582,,2025-05-12T07:16:00.000Z,1.691090858267205e-05,516090551.0364285,-19.3082,3.52035933,5.54922263,31.15511717,37.86226304,39.55466141,3.24774673,9964751450.902363,0.2946,9969871735.46,,2025-05-12T07:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2025-05-12 14:17:19.636760
1,Bitcoin,BTC,bitcoin,12062,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve']",21000000.0,19863643.0,19863643.0,False,,1,,,,2025-05-12T07:17:00.000Z,105515.17802070719,47841669218.04905,7.536,1.55959997,1.80351925,11.54928102,26.13174378,26.70173109,7.23134896,2095915827284.7742,61.9738,2215818738434.85,,2025-05-12T07:17:00.000Z,,,,,,2025-05-12 14:18:02.260442
1027,Ethereum,ETH,ethereum,10287,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve']",,120729738.24154536,120729738.24154536,True,,2,,,,2025-05-12T07:17:00.000Z,2566.3213995525834,23288334553.909843,-31.7172,2.85230272,3.17090296,41.15374861,62.73307474,37.08629231,-5.51333293,309831310811.6597,9.1518,309831310811.66,,2025-05-12T07:17:00.000Z,,,,,,2025-05-12 14:18:02.260442
825,Tether USDt,USDT,tether,127386,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio']",,149978103412.8273,153508342053.05997,True,,3,,,,2025-05-12T07:16:00.000Z,1.0002824408523052,87930129255.2311,-11.1889,0.01627676,0.03166309,0.01112749,0.08388919,0.04854691,0.00862912,150020463356.18234,4.4359,153551699080.03,,2025-05-12T07:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-05-12 14:18:02.260442
52,XRP,XRP,xrp,1605,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve']",100000000000.0,58550454873.0,99986154627.0,False,,4,,,,2025-05-12T07:17:00.000Z,2.426943241738481,4028053470.9582653,-19.433,1.41657369,2.36912441,11.68068006,18.64011229,8.76547742,-3.54399248,142098630754.74124,4.1973,242694324173.85,,2025-05-12T07:17:00.000Z,,,,,,2025-05-12 14:18:02.260442
1839,BNB,BNB,bnb,2520,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,140889046.51,140889046.51,False,,5,,,,2025-05-12T07:17:00.000Z,663.0821636756227,1748117338.8532178,-17.6423,1.12286916,0.96936943,12.12123838,12.84322959,14.86203516,4.06236488,93421013798.04623,2.7595,93421013798.05,,2025-05-12T07:17:00.000Z,,,,,,2025-05-12 14:18:02.260442
5426,Solana,SOL,solana,913,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve']",,519321297.70174575,600503011.3778924,True,,6,,,,2025-05-12T07:17:00.000Z,178.8032071816541,3889542296.706394,-18.3306,2.35211389,2.92957092,21.79472383,45.22807729,44.56700863,-12.79569317,92856313586.81071,2.7443,107371864356.61,,2025-05-12T07:17:00.000Z,,,,,,2025-05-12 14:18:02.260442
3408,USDC,USDC,usd-coin,27748,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,60756525394.59775,60756525394.59775,False,,7,,,,2025-05-12T07:17:00.000Z,0.9999355390596334,9165910280.915329,-17.5468,0.01169465,-0.00088803,-0.01397673,-0.00029312,0.00810128,-0.02211301,60752608971.8374,1.7955,60752608971.84,,2025-05-12T07:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-05-12 14:18:02.260442
74,Dogecoin,DOGE,dogecoin,1218,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america']",,149228766383.70523,149228766383.70523,True,,8,,,,2025-05-12T07:17:00.000Z,0.2484562812173268,3088761184.4068975,-23.023,3.99992607,6.88186173,43.54336247,52.21078309,47.64172227,-7.17875596,37076824346.34463,1.0963,37076824346.34,,2025-05-12T07:17:00.000Z,,,,,,2025-05-12 14:18:02.260442
2010,Cardano,ADA,cardano,1513,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35312950699.40473,44994598048.95946,False,,9,,,,2025-05-12T07:17:00.000Z,0.8308174809505058,1068492451.9896045,-29.3908,2.10327526,4.42308025,21.33489841,30.96574796,15.90553768,4.51813597,29338616745.008842,0.8666,37386786642.77,,2025-05-12T07:17:00.000Z,,,,,,2025-05-12 14:18:02.260442
1958,TRON,TRX,tron,1173,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,94910157636.26758,94910126440.96075,True,,10,,,,2025-05-12T07:17:00.000Z,0.2670013050692235,925001602.5042254,-6.8718,1.32187008,1.63166834,7.33170149,7.57835405,18.90608648,8.37127809,25341135953.20917,0.7489,25341127624.02,,2025-05-12T07:17:00.000Z,,,,,,2025-05-12 14:18:02.260442
20947,Sui,SUI,sui,646,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio']",10000000000.0,3338327017.9116654,10000000000.0,False,,11,3338327017.9116654,14085889583.13974,,2025-05-12T07:17:00.000Z,4.219445700664567,1720778735.9024675,-28.8511,1.32999917,6.57540013,25.07343976,92.55752028,88.44807684,19.90595865,14085889583.13974,0.4165,42194457006.65,,2025-05-12T07:17:00.000Z,,,,,,2025-05-12 14:18:02.260442
1975,Chainlink,LINK,chainlink,2005,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,657099970.4527867,1000000000.0,False,,12,,,,2025-05-12T07:17:00.000Z,17.573968898822393,568901184.3338264,-15.3448,3.21060292,6.18161285,24.87748265,38.1791955,33.63699055,-10.73713931,11547854444.154387,0.3415,17573968898.82,,2025-05-12T07:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-05-12 14:18:02.260442
5805,Avalanche,AVAX,avalanche,911,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1', 'made-in-america']",715748719.0,418355972.3798291,455025472.3798291,False,,13,,,,2025-05-12T07:17:00.000Z,26.2920058773071,425484581.4152994,-37.5854,4.67304662,6.42482596,32.12837234,37.6124326,40.5101997,-1.41994814,10999417684.616995,0.3252,18818469526.62,,2025-05-12T07:17:00.000Z,,,,,,2025-05-12 14:18:02.260442
35697,Pi,PI,pi,54,2025-02-11T07:16:10.000Z,"['layer-1', 'mobile-mining']",100000000000.0,7075303307.989345,100000000000.0,False,,14,7075058700.130317,10417636026.399466,,2025-05-12T07:17:00.000Z,1.4724451722510206,1392206937.505013,175.486,8.06591843,55.98719883,149.52387883,120.83986028,-14.18751548,-13.36436638,10417996198.060587,0.3079,147244517225.1,,2025-05-12T07:17:00.000Z,,,,,,2025-05-12 14:18:02.260442
5994,Shiba Inu,SHIB,shiba-inu,962,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel', 'base-ecosystem', 'animal-memes']",589552695333683.0,589249915354214.4,589504312865999.6,False,,15,589552695333683.0,9948400402.31146,,2025-05-12T07:17:00.000Z,1.687448888123687e-05,516467412.5447668,-19.2163,3.28670772,5.49248902,30.8721427,37.55112914,39.2446736,3.02019059,9943291144.914457,0.294,9948400402.31,,2025-05-12T07:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2025-05-12 14:18:02.260442
1,Bitcoin,BTC,bitcoin,12062,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve']",21000000.0,19863643.0,19863643.0,False,,1,,,,2025-05-12T07:18:00.000Z,105427.91315841013,48076163880.96989,8.4093,1.51018827,1.717795,11.43941732,25.9923479,26.60299233,7.1366646,2094182429213.6611,61.9225,2213986176326.61,,2025-05-12T07:18:00.000Z,,,,,,2025-05-12 14:19:02.875919
1027,Ethereum,ETH,ethereum,10287,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve']",,120729738.24154536,120729738.24154536,True,,2,,,,2025-05-12T07:18:00.000Z,2564.43082371122,23364838719.185787,-31.214,2.89192958,3.28901063,40.90782703,62.6705798,37.00446852,-5.59071054,309603062085.2062,9.1451,309603062085.21,,2025-05-12T07:18:00.000Z,,,,,,2025-05-12 14:19:02.875919
825,Tether USDt,USDT,tether,127386,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio']",,149978103412.8273,153508342053.05997,True,,3,,,,2025-05-12T07:17:00.000Z,1.000030610059588,87817167802.6076,-11.2651,-1.903e-05,-0.01605339,-0.0076913,0.05451053,0.02605956,-0.03063158,149982694251.50964,4.4348,153513040952.56,,2025-05-12T07:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-05-12 14:19:02.875919
52,XRP,XRP,xrp,1605,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve']",100000000000.0,58550454873.0,99986154627.0,False,,4,,,,2025-05-12T07:18:00.000Z,2.4263216773225813,4031233365.366967,-19.3914,1.43729009,2.34183259,11.61419359,18.52843907,8.73762149,-3.51519048,142062237875.45746,4.1962,242632167732.26,,2025-05-12T07:18:00.000Z,,,,,,2025-05-12 14:19:02.875919
1839,BNB,BNB,bnb,2520,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,140889046.51,140889046.51,False,,5,,,,2025-05-12T07:18:00.000Z,663.0334347888296,1747889336.267922,-17.6676,1.14808907,0.97006838,12.10721623,12.83289086,14.89292094,3.98599359,93414148431.64845,2.7593,93414148431.65,,2025-05-12T07:18:00.000Z,,,,,,2025-05-12 14:19:02.875919
5426,Solana,SOL,solana,913,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve']",,519321297.70174575,600503011.3778924,True,,6,,,,2025-05-12T07:18:00.000Z,178.8484041566902,3893058432.7161403,-18.2744,2.45156229,2.95877382,21.71556151,45.17478999,44.31843001,-12.86420977,92879785338.53865,2.7404,107399005276.22,,2025-05-12T07:18:00.000Z,,,,,,2025-05-12 14:19:02.875919
3408,USDC,USDC,usd-coin,27748,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,60756525394.59775,60756525394.59775,False,,7,,,,2025-05-12T07:18:00.000Z,1.0000901128833073,9087759977.350943,-17.9725,0.00820322,0.01348867,0.00673064,0.00913396,0.01255679,0.01059369,60762000340.280785,1.7927,60762000340.28,,2025-05-12T07:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-05-12 14:19:02.875919
74,Dogecoin,DOGE,dogecoin,1218,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america']",,149228766383.70523,149228766383.70523,True,,8,,,,2025-05-12T07:18:00.000Z,0.24755015364409874,3092254816.6373734,-22.9493,3.72634919,6.4807618,43.00603708,51.68117739,46.87998541,-7.50037954,36941604046.40555,1.0923,36941604046.41,,2025-05-12T07:18:00.000Z,,,,,,2025-05-12 14:19:02.875919
2010,Cardano,ADA,cardano,1513,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35312950699.40473,44994598048.95946,False,,9,,,,2025-05-12T07:18:00.000Z,0.8307334512119833,1068651669.8929049,-29.3941,2.15041123,4.41425772,21.29689089,30.87056327,15.83141659,4.44400141,29335649406.99511,0.8665,37383005304.54,,2025-05-12T07:18:00.000Z,,,,,,2025-05-12 14:19:02.875919
1958,TRON,TRX,tron,1173,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,94910157636.26758,94910126440.96075,True,,10,,,,2025-05-12T07:18:00.000Z,0.2670057005376678,925200161.3949785,-6.8756,1.33642145,1.63565007,7.33457692,7.51621049,18.90804395,8.32238798,25341553127.812107,0.7477,25341544798.49,,2025-05-12T07:18:00.000Z,,,,,,2025-05-12 14:19:02.875919
